Paper_ID,DOI,Material_Parent_ID,Computational_Condition_ID,Mechanism_Record_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,P017_SIM_A15_300K_SR1E8,,P017_SIM_A15_300K_SR1E8,Mechanism_Scope,Authors-native TRIP/TWIP: reversible BCC↔FCC(HCP/SF) transformation and BCC twinning; not equivalent to the project's experimental FCC→HCP/TWIP target semantics.,as reported,VERIFIED_WORKBOOK,Table 1 p.22; Table 2 p.23,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,P017_SIM_A15_300K_SR1E8,,P017_SIM_A15_300K_SR1E8,Evidence_Location,Table 1 p.22; Table 2 p.23,as reported,VERIFIED_WORKBOOK,Table 1 p.22; Table 2 p.23,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,P017_SIM_A15_300K_SR1E8,,P017_SIM_A15_300K_SR1E8,Confidence,High,as reported,VERIFIED_WORKBOOK,Table 1 p.22; Table 2 p.23,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,P017_SIM_A15_300K_SR1E8,,P017_SIM_A15_300K_SR1E8,Notes,"SIS-PSR/UTS-PSR are MD stress-regime metrics, not experimental YS/UTS. Native mechanism labels remain computational-domain metadata.",as reported,VERIFIED_WORKBOOK,Table 1 p.22; Table 2 p.23,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Material_Parent_ID,P017_MAT_AL0p5,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Alloy_Label,Al0.5CrCoFeCuNi,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Crystal_Structure,FCC,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Temperature_K,0,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Feature,Stable_SFE_gamma_sf,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Value_mJ_m2,-14,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Method,0 K EAM GSFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Potential,Zhou/Anand EAM,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,GSFE_Model_Size,20 unit cells per crystallographic direction,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,GSFE_Orientation,"x[11-2], y[111], z[1-10]; shear a/6<112> on (111)",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Boundary_Conditions,"Lateral PBC x,z",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Value_Status,CURRENT_PAPER_MD_CALCULATED,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Experimental_Equivalence,NOT_EXPERIMENTAL_SFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Evidence_Location,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Confidence,High,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Interpretation_Rule,Structure-specific 0 K calculated SFE for an FCC model. The tensile starting structure after quench is BCC-dominant.,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Material_Parent_ID,P017_MAT_AL1p5,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Alloy_Label,Al1.5CrCoFeCuNi,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Crystal_Structure,FCC,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Temperature_K,0,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Feature,Stable_SFE_gamma_sf,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Value_mJ_m2,-27,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Method,0 K EAM GSFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Potential,Zhou/Anand EAM,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,GSFE_Model_Size,20 unit cells per crystallographic direction,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,GSFE_Orientation,"x[11-2], y[111], z[1-10]; shear a/6<112> on (111)",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Boundary_Conditions,"Lateral PBC x,z",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Value_Status,CURRENT_PAPER_MD_CALCULATED,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Experimental_Equivalence,NOT_EXPERIMENTAL_SFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Evidence_Location,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Confidence,High,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Interpretation_Rule,Negative SFE is used by authors to discuss SF/TRIP propensity; do not merge with finite-temperature experimental SFE.,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 pp.4-5; Fig.3a,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Material_Parent_ID,P017_MAT_AL0p5,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Alloy_Label,Al0.5CrCoFeCuNi,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Crystal_Structure,BCC,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Temperature_K,0,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Feature,Unstable_SFE_gamma_usf,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Value_mJ_m2,610,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Method,0 K EAM GSFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Potential,Zhou/Anand EAM,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,GSFE_Model_Size,20 unit cells per crystallographic direction,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,GSFE_Orientation,"x[111], y[1-10], z[11-2]; shear a/2<111> on (110)-type plane",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Boundary_Conditions,"Lateral PBC x,z",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Value_Status,CURRENT_PAPER_MD_CALCULATED,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Experimental_Equivalence,NOT_EXPERIMENTAL_SFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Evidence_Location,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Confidence,High,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL0p5,,,P017_SERIES01,Interpretation_Rule,"This is BCC unstable stacking-fault/slip-barrier energy, not the same descriptor as FCC stable SFE.",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Material_Parent_ID,P017_MAT_AL1p5,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Alloy_Label,Al1.5CrCoFeCuNi,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Crystal_Structure,BCC,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Temperature_K,0,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Feature,Unstable_SFE_gamma_usf,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Value_mJ_m2,579,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Method,0 K EAM GSFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Potential,Zhou/Anand EAM,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,GSFE_Model_Size,20 unit cells per crystallographic direction,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,GSFE_Orientation,"x[111], y[1-10], z[11-2]; shear a/2<111> on (110)-type plane",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Boundary_Conditions,"Lateral PBC x,z",as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Value_Status,CURRENT_PAPER_MD_CALCULATED,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Experimental_Equivalence,NOT_EXPERIMENTAL_SFE,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Evidence_Location,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Confidence,High,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,P017_MAT_AL1p5,,,P017_SERIES01,Interpretation_Rule,Keep separate from FCC gamma_sf and from all experimental SFE methods.,as reported,VERIFIED_WORKBOOK,Sec.2 p.3; Sec.3.1 p.5; Fig.3b,0 K EAM GSFE,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Parent_Computational_Condition_ID,P017_SIM_A05_300K_SR1E10,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Mechanism_Record_ID,P017_EVT_A05_TRIP_TO_TWIP,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Alloy_Label,Al0.5CrCoFeCuNi,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Temperature_K,300,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Strain_Rate_s-1,10000000000,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Strain_Start,0.112,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Strain_End,0.128,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Observation_Role,CORRELATED_SIMULATION_SEQUENCE,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Independent_Experimental_ML_sample,False,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Independent_Computational_Condition,False,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Native_TRIP,1,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Native_TWIP,1,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Coupled_Mechanism,TRIP-induced TWIP,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Phase_or_Defect_Path,FCC(HCP) → BCC transformation followed by nanotwin formation inside BCC,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Mechanistic_Evidence,Atomic PTM snapshots show sequential nanotwin formation during reversible phase transformation,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Evidence_Location,Sec.4.1 pp.12-13; Fig.20 p.17,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Confidence,High,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,P017_SIM_A05_300K_SR1E10,P017_EVT_A05_TRIP_TO_TWIP,P017_EVT_A05_TRIP_TO_TWIP,Notes,The authors explicitly call this TRIP(FCC→BCC)-induced TWIP(twin in BCC). Not an experimental stage.,as reported,VERIFIED_WORKBOOK,Sec.4.1 pp.12-13; Fig.20 p.17,source-reported,High,VERIFIED,COMPUTATIONAL_MD
