Paper_ID,DOI,Material_Parent_ID,Processing_State_ID,ML_Condition_ID,Observation_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Do not expand ± into individual specimens or call it SD/SE.,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Methods p.3; Table 1 p.6,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P0,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D001,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,"Create five independent tensile conditions: as-cast, CR, A600, A650, A700.",as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,All five source states have distinct reported tensile properties under the same reported strain rate.,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Each state gets one ML_Condition_ID; replicate_n=3 remains metadata only.,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Methods + Table 1,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P0,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D002,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Only A600 receives verified condition-level TRIP=1/TWIP=1.,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,Only A600 has direct post-tensile EBSD/TEM evolution showing FCC→HCP and deformation twins.,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,As-cast/CR/A650/A700 targets remain NA unless condition-specific post-tensile evidence is later recovered.,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Figs.7-10,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P0,as named/reported,VERIFIED_WORKBOOK,Figs.2-3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D003,as named/reported,VERIFIED_WORKBOOK,Figs.2-3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,CR processing-induced TRIP/TWIP must not become tensile targets.,as named/reported,VERIFIED_WORKBOOK,Figs.2-3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Figs.2-3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,CR already contains deformation twins and 26.1% HCP before its tensile test.,as named/reported,VERIFIED_WORKBOOK,Figs.2-3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Store Processing_TRIP=1 and Processing_TWIP=1 separately; Effective tensile targets remain NA.,as named/reported,VERIFIED_WORKBOOK,Figs.2-3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Figs.2-3,as named/reported,VERIFIED_WORKBOOK,Figs.2-3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P0,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D004,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,"A600 stage hierarchy uses 0%, 15%, 30%, and fracture as correlated children.",as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,These are sequential observations of one A600 tensile condition.,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,All stage rows Independent_ML_sample=False.,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Figs.7-10,as named/reported,VERIFIED_WORKBOOK,Figs.7-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P1,as named/reported,VERIFIED_WORKBOOK,Figs.8-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D005,as named/reported,VERIFIED_WORKBOOK,Figs.8-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,"At A600 15%, TWIP remains NA.",as named/reported,VERIFIED_WORKBOOK,Figs.8-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Figs.8-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,Observed twins are explicitly described as annealing twins; deformation-twin activation is directly confirmed only at higher strain.,as named/reported,VERIFIED_WORKBOOK,Figs.8-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,TRIP=1/TWIP=NA at 15%; 30% and fracture are TRIP=1/TWIP=1.,as named/reported,VERIFIED_WORKBOOK,Figs.8-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Figs.8-10,as named/reported,VERIFIED_WORKBOOK,Figs.8-10,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P1,as named/reported,VERIFIED_WORKBOOK,Figs.1-2,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D006,as named/reported,VERIFIED_WORKBOOK,Figs.1-2,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Preserve A650 trace HCP 0.1% and single-FCC text/XRD inconsistency.,as named/reported,VERIFIED_WORKBOOK,Figs.1-2,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Figs.1-2,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,EBSD and XRD/text do not report exactly the same phase description.,as named/reported,VERIFIED_WORKBOOK,Figs.1-2,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Use provenance/status rather than silently forcing a consensus.,as named/reported,VERIFIED_WORKBOOK,Figs.1-2,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Figs.1-2,as named/reported,VERIFIED_WORKBOOK,Figs.1-2,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P1,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D007,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Do not assume tensile test temperature.,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,No explicit tensile temperature is stated in Methods.,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Test_T_K remains NA for all P014 tensile conditions.,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Methods p.3,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P1,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D008,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Use replicate_n=3 without pseudo-replicates; ± statistic type remains unknown.,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,Three tensile specimens are reported but individual values/statistic definition are not.,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,"Keep condition-level mean ± values, n=3, Replicate_ID=NA.",as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Methods + Table 1,as named/reported,VERIFIED_WORKBOOK,Methods + Table 1,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P1,as named/reported,VERIFIED_WORKBOOK,Fig.11; p.12,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D009,as named/reported,VERIFIED_WORKBOOK,Fig.11; p.12,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Preserve HDI=631.2 MPa as post-loading/model-derived evidence with leakage flag.,as named/reported,VERIFIED_WORKBOOK,Fig.11; p.12,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Fig.11; p.12,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,It is obtained from A600 load-unload response and therefore is not a pre-test intrinsic descriptor.,as named/reported,VERIFIED_WORKBOOK,Fig.11; p.12,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Store in HDI/strengthening table; do not automatically expose it to later predictors.,as named/reported,VERIFIED_WORKBOOK,Fig.11; p.12,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Fig.11; p.12,as named/reported,VERIFIED_WORKBOOK,Fig.11; p.12,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Priority,P1,as named/reported,VERIFIED_WORKBOOK,Main paper,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision_ID,D010,as named/reported,VERIFIED_WORKBOOK,Main paper,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,SFE and DeltaG remain NA.,as named/reported,VERIFIED_WORKBOOK,Main paper,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Status,READY,as named/reported,VERIFIED_WORKBOOK,Main paper,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scientific_Rationale,No numeric source-specific SFE/DeltaG is reported in P014.,as named/reported,VERIFIED_WORKBOOK,Main paper,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Never import values from another Fe50Mn30Co10Cr10 publication.,as named/reported,VERIFIED_WORKBOOK,Main paper,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Main paper,as named/reported,VERIFIED_WORKBOOK,Main paper,source-reported,High,VERIFIED
