Paper_ID,DOI,Condition_ID,Field,Missingness_Cause,Evidence_for_classification,Where_to_check,Requires_manual_review
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C10,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C11,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C12,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Grain_size_um,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C01,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Grain_size_um,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C02,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Grain_size_um,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
P019,10.1016/j.jallcom.2025.179770,P019_C03,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,Journal of Alloys and Compounds 1022 (2025) 179770,True
