Paper_ID,DOI,Paper_Title,Condition_ID,Experiment_Group_ID,Original_Experiment_Group_ID,Row_Type,Alloy_ID,Original_Composition,Composition_basis,Fe_at%,Mn_at%,Co_at%,Cr_at%,Ni_at%,N_at%,C_at%,Mo_at%,Si_at%,Ti_at%,V_at%,Other_elements,Processing_route,Cast_method,Homogenization_T_K,Homogenization_time_h,Hot_rolling_T_K,Hot_rolling_reduction_pct,Cold_rolling_reduction_pct,Annealing_T_K,Annealing_time_min,Cooling_route,Test_T_K,Strain_rate_s-1,Gauge_length_mm,Gauge_width_mm,Specimen_thickness_mm,True_strain,Local_strain,Deformation_stage,Grain_size_um,Grain_size_SD_um,Initial_FCC_fraction,Initial_HCP_fraction,Initial_twin_boundary_status,SFE_mJ_m2,SFE_error_mJ_m2,SFE_method,DeltaG_FCC_HCP_J_mol,DeltaG_method,Elastic_modulus_GPa,Shear_modulus_GPa,Poisson_ratio,Lattice_parameter_nm,Atomic_size_misfit_pct,CSRO_present,TRIP,TWIP,Slip,Stacking_faulting,HCP_to_FCC_reversion,Dominant_mechanism,HCP_fraction_at_condition,Twin_fraction_or_Sigma3,Twin_thickness_nm,HCP_lath_or_lamella_note,YS_MPa,YS_error_MPa,UTS_MPa,UTS_error_MPa,Elongation_pct,Elongation_error_pct,Uniform_elongation_pct,Critical_twin_stress_MPa,Critical_TRIP_stress_MPa,Twin_onset_true_strain,TRIP_onset_true_strain,Adiabatic_temperature_K,SFE_increase_dynamic_mJ_m2,Evidence_TRIP,Evidence_TWIP,Characterization_methods,Image_usable_for_descriptors,Source_location,Label_confidence,Notes,Unmapped_Fields,Source_File,Source_Sheet,Schema_Mapping_Review,QC_Status,Requires_Manual_Review,Row_Role,Target_Review_Status,Schema_Review_Status,Parent_Experiment_ID,ML_Condition_ID,Observation_ID,Data_Origin,Observation_Role,Deformation_Stage_ID,Grouping_Review_Required,Grouping_Confidence,Grouping_Reason,Recovered_Grain_size_um,Recovered_ISFE_DFT_0K_mJ_m2,Recovered_DeltaG_FCC_HCP_300K_J_mol,Recovered_YS_MPa,Recovered_UTS_MPa,Recovered_Elongation_pct,Recovered_Uniform_elongation_pct,Recovered_Initial_FCC_fraction,Recovered_Initial_HCP_fraction,Recovered_TRIP,Recovered_TWIP,Recovered_Recrystallized_fraction,Recovered_SFE_assumed_for_calculation_mJ_m2,Recovery_Provenance_JSON,Target_Correction_TRIP,Target_Correction_TWIP,Resolution_Provenance_JSON,Effective_TRIP,Effective_TWIP
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C06,P017_Al1.5_T300,P017_Al1.5_T300,Molecular-dynamics simulation,Al1.5CrCoFeCuNi,Al1.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,300.0,1000000000.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P017_PE06,P017_MC06,OBS081,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C07,P017_Al1.5_T600,P017_Al1.5_T600,Molecular-dynamics simulation,Al1.5CrCoFeCuNi,Al1.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,600.0,100000000.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P017_PE07,P017_MC07,OBS082,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C08,P017_Al1.5_T600,P017_Al1.5_T600,Molecular-dynamics simulation,Al1.5CrCoFeCuNi,Al1.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,600.0,1000000000.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P017_PE08,P017_MC08,OBS083,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C01,P018_Mn20,P018_Mn20,Molecular-dynamics simulation,Fe60Mn20Co10Cr10,Fe60Mn20Co10Cr10,at.%,60.0,20.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE01,P018_MC01,OBS084,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C02,P018_Mn20,P018_Mn20,Molecular-dynamics simulation,Fe60Mn20Co10Cr10,Fe60Mn20Co10Cr10,at.%,60.0,20.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE02,P018_MC02,OBS085,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C03,P018_Mn20,P018_Mn20,Molecular-dynamics simulation,Fe60Mn20Co10Cr10,Fe60Mn20Co10Cr10,at.%,60.0,20.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE03,P018_MC03,OBS086,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C04,P018_Mn30,P018_Mn30,Molecular-dynamics simulation,Fe50Mn30Co10Cr10,Fe50Mn30Co10Cr10,at.%,50.0,30.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE04,P018_MC04,OBS087,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C05,P018_Mn30,P018_Mn30,Molecular-dynamics simulation,Fe50Mn30Co10Cr10,Fe50Mn30Co10Cr10,at.%,50.0,30.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE05,P018_MC05,OBS088,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C06,P018_Mn30,P018_Mn30,Molecular-dynamics simulation,Fe50Mn30Co10Cr10,Fe50Mn30Co10Cr10,at.%,50.0,30.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE06,P018_MC06,OBS089,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C07,P018_Mn40,P018_Mn40,Molecular-dynamics simulation,Fe40Mn40Co10Cr10,Fe40Mn40Co10Cr10,at.%,40.0,40.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE07,P018_MC07,OBS090,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C08,P018_Mn40,P018_Mn40,Molecular-dynamics simulation,Fe40Mn40Co10Cr10,Fe40Mn40Co10Cr10,at.%,40.0,40.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE08,P018_MC08,OBS091,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C09,P018_Mn40,P018_Mn40,Molecular-dynamics simulation,Fe40Mn40Co10Cr10,Fe40Mn40Co10Cr10,at.%,40.0,40.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE09,P018_MC09,OBS092,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C10,P018_Mn50,P018_Mn50,Molecular-dynamics simulation,Fe30Mn50Co10Cr10,Fe30Mn50Co10Cr10,at.%,30.0,50.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE10,P018_MC10,OBS093,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C11,P018_Mn50,P018_Mn50,Molecular-dynamics simulation,Fe30Mn50Co10Cr10,Fe30Mn50Co10Cr10,at.%,30.0,50.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE11,P018_MC11,OBS094,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C12,P018_Mn50,P018_Mn50,Molecular-dynamics simulation,Fe30Mn50Co10Cr10,Fe30Mn50Co10Cr10,at.%,30.0,50.0,10.0,10.0,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,COMPUTATIONAL_MD,REVIEW_REQUIRED,CANONICAL_OR_SAFE_ALIAS,P018_PE12,P018_MC12,OBS095,MD,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P019,10.1016/j.jallcom.2025.179770,Multiscale computational model of TWIP and TRIP in medium/high entropy alloys,P019_C01,P019_multiscale,P019_multiscale,Multiscale computational/model condition,Ni47Cr25Co2Mo6Fe20,Ni47Cr25Co2Mo6Fe20,at.%,20.0,,2.0,25.0,47.0,,,6.0,,,,,MD atomic-scale SFE/deformation calculations transferred to mesoscale crystal-plasticity model,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,"Temperature-dependent SFE coupled to slip, twinning and stress-induced martensitic transformation",,,,,,,,,,,,,,,,,,Model evaluates stress-induced martensitic-transformation contribution to strength,Model evaluates twinning contribution to strength,Molecular dynamics; nanowire/nanocrystalline simulation; crystal plasticity; experimental curve calibration,No,Journal of Alloys and Compounds 1022 (2025) 179770,High,"Methodology/physics row, not an independent experimental training sample; model studies temperature, texture, dislocation density and nanoscale precipitates.",,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE,False,COMPUTATIONAL_OTHER,NO_FLAG,CANONICAL_OR_SAFE_ALIAS,P019_PE01,P019_MC01,OBS096,OTHER_COMPUTATIONAL,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P019,10.1016/j.jallcom.2025.179770,Multiscale computational model of TWIP and TRIP in medium/high entropy alloys,P019_C02,P019_multiscale,P019_multiscale,Multiscale computational/model condition,Ni47Cr25Co2Mo6Fe20,Ni47Cr25Co2Mo6Fe20,at.%,20.0,,2.0,25.0,47.0,,,6.0,,,,,MD atomic-scale SFE/deformation calculations transferred to mesoscale crystal-plasticity model,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,"Temperature-dependent SFE coupled to slip, twinning and stress-induced martensitic transformation",,,,,,,,,,,,,,,,,,Model evaluates stress-induced martensitic-transformation contribution to strength,Model evaluates twinning contribution to strength,Molecular dynamics; nanowire/nanocrystalline simulation; crystal plasticity; experimental curve calibration,No,Journal of Alloys and Compounds 1022 (2025) 179770,High,"Methodology/physics row, not an independent experimental training sample; model studies temperature, texture, dislocation density and nanoscale precipitates.",,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE,False,COMPUTATIONAL_OTHER,NO_FLAG,CANONICAL_OR_SAFE_ALIAS,P019_PE02,P019_MC02,OBS097,OTHER_COMPUTATIONAL,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P019,10.1016/j.jallcom.2025.179770,Multiscale computational model of TWIP and TRIP in medium/high entropy alloys,P019_C03,P019_multiscale,P019_multiscale,Multiscale computational/model condition,Ni47Cr25Co2Mo6Fe20,Ni47Cr25Co2Mo6Fe20,at.%,20.0,,2.0,25.0,47.0,,,6.0,,,,,MD atomic-scale SFE/deformation calculations transferred to mesoscale crystal-plasticity model,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,"Temperature-dependent SFE coupled to slip, twinning and stress-induced martensitic transformation",,,,,,,,,,,,,,,,,,Model evaluates stress-induced martensitic-transformation contribution to strength,Model evaluates twinning contribution to strength,Molecular dynamics; nanowire/nanocrystalline simulation; crystal plasticity; experimental curve calibration,No,Journal of Alloys and Compounds 1022 (2025) 179770,High,"Methodology/physics row, not an independent experimental training sample; model studies temperature, texture, dislocation density and nanoscale precipitates.",,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,SAFE_QC_COMPLETE,False,COMPUTATIONAL_OTHER,NO_FLAG,CANONICAL_OR_SAFE_ALIAS,P019_PE03,P019_MC03,OBS098,OTHER_COMPUTATIONAL,COMPUTATIONAL_CONDITION,,0,HIGH,Computational condition is isolated from experimental parents and experimental condition counts.,,,,,,,,,,,,,,,,,,1.0,1.0
P016,10.1016/j.actamat.2018.10.017,,P016_NEW_650C_3min,,,,,,,,,,,,,,,,,,,,,,,,,,923.15,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,"At 3% local strain, deformation-induced HCP martensite is directly observed (~0.2 vol.%). No direct condition-specific TWIP binary evidence sufficient for 1/0.",,,,"P016 PDF pp. 14-15; Figs. 7a,8e-f",High,TRIP=1; TWIP remains NA.,,P006_P016_manual_mapping_resolution.xlsx,P016_Hierarchy_Resolution,,,,,PARTIALLY_VERIFIED,,P016_PE_650C_3min,P016_MC_650C_3min,P016_OBS_CONDITION_650C_3min,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Create new condition-level record linked to P016 parent experiment,,,,,,,,,,,,,,,,,"{""workbook_sheet"": ""P016_Hierarchy_Resolution"", ""source"": ""P016 PDF pp. 14-15; Figs. 7a,8e-f""}",1.0,
